loan_id,monthly_income,origination_score_band,TOB_months,closing_principal_balance,original_loan_amount,product,original_loan_term,remaining_loan_term,delq_history,target
5179,3000,2,9,450,450,A,36,32,"1,0,0,0,0,0",0
5180,6750,3,8,900,1050,B,60,56,"0,0,0,0,0,0",0
5181,3750,3,9,600,600,A,63,58,"0,0,0,0,0,0",0
5182,14250,5,10,2100,2100,A,180,175,"0,0,0,0,0,0",0
5183,18000,6,10,2700,2700,A,60,54,"0,0,0,0,0,0",1
5184,20250,4,10,3000,3000,D,60,61,"0,0,0,0,0,0",0
5185,15000,3,9,2250,2250,A,63,58,"0,0,0,0,0,0",1
5186,,3,,,,C,36,32,,1
5187,3000,2,9,450,450,A,120,114,"0,0,0,0,0,0",0
5188,2250,7,9,300,300,C,36,32,"1,1,1,0,0,0",0
5189,18000,4,8,2700,2700,A,180,177,"1,0,0,0,0,0",0
5190,8250,4,7,1050,1200,B,60,58,"0,0,0,0,0,0",0
5191,750,3,7,150,150,C,36,34,"0,0,0,0,0,0",0
5192,9750,2,6,1500,1500,D,60,65,"0,0,0,0,0,0",1
5193,,4,,,,D,60,60,,0
5194,5250,3,6,750,750,C,12,11,"0,0,0,0,0,0",0
5195,8250,4,6,1200,1200,A,36,35,"0,0,0,0,0,0",0
5196,,5,,,,C,12,11,,0
5197,3750,5,6,600,600,D,60,65,"0,0,0,0,0,0",0
5198,9750,7,6,1500,1500,D,60,65,"0,0,0,0,0,0",1
5199,2250,6,6,300,300,C,36,35,"0,0,0,0,0,0",0
5200,6000,5,83,230,1380,B,24,5,"0,0,0,0,0,0",0
5201,39000,5,82,5520,8970,B,60,42,"0,1,0,0,0,0",0
5202,18000,5,78,2070,4140,B,60,46,"0,0,1,0,0,0",0
5203,23250,3,76,2990,5290,B,60,48,"1,1,0,1,0,0",1
5204,12000,3,74,1610,2760,B,60,50,"1,0,0,0,0,0",0
5205,,5,,,,B,60,52,,0
5206,15750,3,71,2070,3680,B,59,52,"0,0,0,0,0,0",0
5207,51000,3,70,9660,11730,B,60,54,"0,0,0,0,0,0",1
5208,,4,,,,B,23,19,,1
5209,26250,5,68,3680,5980,B,60,56,"0,0,0,0,0,0",1
5210,15000,4,66,2070,3450,B,60,58,"0,0,0,0,0,0",0
5211,20250,6,64,2760,4600,B,60,0,"0,0,0,0,0,0",1
5212,20250,4,64,3910,4600,B,60,0,"1,0,0,0,0,0",0
5213,12750,4,64,1840,2990,B,60,0,"1,0,0,0,0,0",0
5214,33000,3,63,5290,7590,B,60,1,"0,0,0,0,0,0",0
5215,9750,5,63,230,2300,B,60,2,"0,0,0,0,0,0",0
5216,12750,4,63,2300,2990,A,60,1,"0,0,0,0,0,0",0
5217,6750,3,62,690,1610,A,60,2,"0,0,0,0,0,0",0
5218,,3,,,,B,60,4,,0
5219,15000,4,62,2300,3450,B,60,2,"1,1,1,2,3,3",1
5220,3000,3,60,460,690,A,60,4,"0,0,0,0,0,0",1
5221,,3,,,,B,60,3,,0
5222,,4,,,,B,60,3,,0
5223,27000,5,60,920,6210,A,60,8,"0,0,0,0,0,0",0
5224,12750,3,60,1380,2990,B,60,4,"0,0,0,0,0,0",0
5225,87000,3,58,16100,20010,B,60,6,"1,1,1,1,0,1",0
5226,30750,3,57,3680,7130,B,60,7,"0,0,0,0,0,0",0
5226,30750,3,57,3680,7130,B,60,7,"0,0,0,0,0,0",0
5227,9750,3,57,1840,2300,B,60,7,"0,0,0,0,0,0",0
5228,14250,3,56,2300,3220,B,60,8,"0,0,0,0,0,0",0
5229,9000,3,56,1840,2070,A,60,8,"0,0,0,0,0,0",1
5230,23250,5,54,3450,5290,B,60,10,"0,0,0,0,0,0",0
5231,9000,5,54,1610,2070,A,60,10,"0,0,0,0,0,0",1
5231,9000,5,54,1610,2070,A,60,10,"0,0,0,0,0,0",1
5232,11250,8,55,2070,2530,A,60,9,"0,0,0,0,0,0",1
5233,,6,,,,A,60,10,,0
5234,12750,5,51,2530,2990,A,60,12,"0,0,0,0,0,0",0
5235,18000,3,52,2530,4140,B,60,12,"0,0,0,0,0,0",0
5236,6000,4,52,1150,1380,A,60,12,"0,0,0,0,0,0",1
5237,8250,2,51,1380,1840,A,63,16,"0,0,0,0,0,0",0
5238,42750,3,50,9200,9890,B,60,14,"0,0,0,0,0,0",0
5239,15000,5,50,2990,3450,A,60,14,"0,0,0,0,0,0",0
5240,8250,6,50,460,1840,B,60,14,"0,0,0,0,0,0",0
5241,,2,,,,B,60,14,,0
5242,17250,3,50,3220,3910,A,60,14,"0,0,0,0,0,0",0
5243,14250,5,50,2760,3220,B,60,14,"0,0,0,0,0,0",1
5244,27000,3,50,5750,6210,B,60,14,"0,0,0,0,0,0",0
5245,27750,4,49,5750,6440,B,60,15,"0,0,0,0,0,1",1
5246,18750,5,49,3220,4370,A,60,15,"0,0,0,0,0,0",0
5246,18750,5,49,3220,4370,A,60,15,"0,0,0,0,0,0",0
5247,12000,5,48,2300,2760,A,60,16,"0,0,0,0,0,0",1
5248,9750,3,49,2070,2300,A,60,15,"0,0,0,0,0,0",0
5249,3750,3,48,230,920,B,60,17,"0,0,0,0,0,0",0
5250,,5,,,,A,60,15,,0
5251,8250,5,47,1610,1840,A,60,17,"0,0,0,0,1,0",0
5252,3000,6,47,460,690,A,60,17,"0,0,1,0,0,0",1
5253,45000,4,46,8740,10350,B,60,18,"0,0,0,0,0,0",0
5254,6750,3,41,1380,1610,A,60,23,"0,0,0,0,0,0",1
5255,3750,5,39,690,920,A,60,24,"0,0,0,0,0,0",1
5255,3750,5,39,690,920,A,60,24,"0,0,0,0,0,0",1
5256,12000,6,39,1380,2760,B,60,26,"0,0,0,1,0,0",1
5257,6750,4,37,1380,1610,A,60,27,"1,0,1,1,1,1",0
5258,3750,4,35,920,920,A,60,29,"0,0,0,0,0,0",0
5259,36750,8,34,7820,8510,A,60,30,"0,0,0,0,0,0",0
5260,9000,4,36,1610,2070,B,60,28,"0,0,0,0,0,0",0
5261,15750,5,33,3450,3680,A,60,31,"0,0,0,0,0,0",1
5262,6750,4,35,1150,1610,B,60,29,"1,1,1,0,0,0",0
5263,9750,3,35,2070,2300,B,60,29,"0,0,0,0,0,0",0
5264,12750,4,34,2760,2990,A,60,30,"0,0,0,0,0,0",1
5265,12750,3,33,2760,2990,B,60,31,"0,0,0,0,0,0",1
5266,9000,4,32,1840,2070,A,60,32,"0,0,0,0,0,0",0
5267,8250,1,30,1610,1840,A,60,34,"0,0,0,0,0,0",0
5268,71250,4,32,15180,16330,B,60,32,"0,0,0,0,0,0",1
5268,71250,4,32,15180,16330,B,60,32,"0,0,0,0,0,0",1
5269,5250,4,31,1150,1150,A,60,33,"0,0,0,0,0,0",1
5270,6750,5,32,1150,1610,B,60,32,"0,0,0,0,0,0",0
5271,15000,1,28,3220,3450,A,60,36,"0,1,0,0,0,0",0
5272,36750,3,30,6670,8510,B,60,34,"0,0,0,0,0,0",1
5273,5250,4,29,1150,1150,A,60,35,"1,1,1,1,1,1",0
5274,24000,5,29,4600,5520,B,60,35,"0,0,0,0,0,0",0
5275,3000,5,27,230,690,A,36,14,"0,0,0,0,0,0",0
5276,6750,2,27,1610,1610,A,60,37,"0,0,0,0,0,0",0
5277,5250,3,26,920,1150,B,60,38,"0,0,1,0,0,0",0
5278,12000,6,25,2070,2760,B,60,39,"0,0,0,0,0,0",0
5279,15000,5,24,3220,3450,A,60,40,"0,0,1,0,0,0",0
5279,15000,5,24,3220,3450,A,60,40,"0,0,1,0,0,0",0
5280,2250,1,25,460,460,A,60,39,"0,0,0,0,0,0",0
5280,2250,1,25,460,460,A,60,39,"0,0,0,0,0,0",0
5281,21000,5,24,4600,4830,B,60,40,"0,0,0,0,1,0",1
5282,,5,,,,B,60,40,,1
5283,15750,5,22,3450,3680,A,60,42,"0,0,0,0,0,0",1
5284,2250,1,24,230,460,A,60,39,"0,0,1,1,0,0",0
5285,24000,3,24,4600,5520,B,60,47,"0,0,0,1,0,0",0
5286,750,4,24,230,230,A,60,40,"1,3,2,1,0,0",0
5286,750,4,24,230,230,A,60,40,"1,3,2,1,0,0",0
5287,12000,5,24,2530,2760,B,60,40,"2,2,3,1,1,0",1
5288,45750,3,23,10120,10580,B,60,41,"0,0,0,0,0,0",0
5289,20250,2,22,4600,4600,A,60,42,"0,0,0,0,0,0",0
5290,9000,3,20,1840,2070,A,60,44,"0,0,0,0,0,0",0
5290,9000,3,20,1840,2070,A,60,44,"0,0,0,0,0,0",0
5291,17250,4,22,3220,3910,B,60,42,"0,0,0,0,0,0",0
5292,8250,5,22,1610,1840,A,60,42,"0,0,0,0,0,0",1
5293,6750,5,21,1610,1610,A,60,43,"0,0,0,0,0,0",1
5294,14250,4,21,3220,3220,A,60,43,"0,0,0,0,0,0",0
5295,3750,4,21,690,920,B,48,32,"0,0,0,0,0,0",0
5296,9000,5,21,2070,2070,A,60,43,"0,0,0,0,0,0",1
5297,3000,2,21,460,690,A,36,20,"0,0,0,0,0,0",0
5297,3000,2,21,460,690,A,36,20,"0,0,0,0,0,0",0
5298,14250,5,20,3220,3220,A,60,44,"0,0,0,0,0,0",1
5299,3750,5,19,920,920,A,60,45,"0,0,0,0,0,0",1
5299,3750,5,19,920,920,A,60,45,"0,0,0,0,0,0",1
5300,8250,6,18,1380,1840,A,60,47,"0,0,0,0,0,0",0
5301,15000,3,17,3450,3450,A,60,47,"0,0,0,0,0,0",0
5302,11250,4,17,2530,2530,B,60,47,"0,0,0,0,0,0",0
5303,,5,,,,A,60,51,,0
5304,42750,2,13,9890,9890,B,60,51,"0,0,0,0,0,0",0
5305,3750,5,13,690,920,C,60,45,"0,0,0,0,0,0",1
5306,11250,5,12,2530,2530,A,36,28,"0,0,0,0,0,0",1
5306,11250,5,12,2530,2530,A,36,28,"0,0,0,0,0,0",1
5307,24750,2,13,5750,5750,B,60,51,"0,0,0,0,0,0",0
5308,,2,,,,B,60,51,,0
5309,8250,4,12,1840,1840,B,60,52,"0,0,0,0,0,0",0
5310,21750,5,12,4830,5060,B,60,52,"0,0,0,0,0,0",0
5311,,4,,,,B,60,52,,0
5312,12000,3,12,2760,2760,A,60,52,"0,0,0,0,0,0",0
5313,15000,2,12,3450,3450,B,60,52,"0,0,0,0,0,0",0
5314,9750,5,12,2070,2300,B,60,53,"1,0,0,0,0,0",0
5314,9750,5,12,2070,2300,B,60,53,"1,0,0,0,0,0",0
5315,5250,3,12,1150,1150,B,60,53,"0,0,0,0,0,0",0
5316,12750,3,10,2990,2990,A,60,54,"1,1,0,0,0,0",0
5317,27750,6,9,6440,6440,A,60,55,"0,0,0,0,0,0",0
5318,3000,8,10,690,690,A,36,30,"1,1,0,0,0,0",0
5319,5250,5,9,1150,1150,A,60,55,"0,0,0,0,0,0",0
5320,5250,4,10,1150,1150,A,36,30,"1,0,1,0,0,0",0
5321,8250,5,8,1840,1840,A,60,56,"0,0,0,0,0,0",1
5322,14250,5,9,3220,3220,B,60,55,"0,0,0,0,0,0",0
5323,21750,6,8,5060,5060,A,36,32,"0,0,0,0,0,0",1
5324,9750,4,8,2300,2300,A,60,56,"0,0,0,0,0,0",1
5325,39750,6,7,9200,9200,A,60,57,"0,0,0,0,0,0",1
5326,3000,2,6,690,690,A,36,35,"0,0,0,0,0,0",0
5327,5250,8,7,1150,1150,A,36,34,"0,0,0,0,0,0",0
5328,8250,3,6,1840,1840,A,36,34,"0,0,0,0,0,0",0
5329,5250,5,6,1150,1150,A,12,11,"0,0,0,0,0,0",0
5330,12000,3,61,1840,2760,B,60,3,"0,0,0,0,0,0",0
5331,11250,3,49,2300,2530,B,60,15,"0,0,0,0,0,0",0
5332,15750,7,48,3220,3680,A,60,16,"0,0,0,0,0,0",1
5333,8250,3,49,1150,1840,B,60,15,"0,0,0,0,1,0",0
5334,54750,5,48,11040,12650,B,60,16,"1,0,0,1,0,0",1
5335,15750,3,45,2530,3680,A,60,19,"3,3,2,2,1,0",0
5336,,4,,,,A,60,16,,0
5337,50250,4,48,9890,11500,B,60,16,"1,1,1,0,0,0",1
5338,14250,4,47,2530,3220,B,60,17,"0,0,0,0,0,1",0
5339,45750,4,47,8970,10580,B,60,17,"0,0,0,0,0,0",0
5340,17250,4,47,3450,3910,B,60,17,"0,2,1,0,0,0",1
5341,24000,3,46,4600,5520,B,60,18,"1,0,0,0,0,0",0
5342,11250,5,46,1840,2530,B,60,18,"0,0,0,0,0,0",0
5343,20250,3,44,4370,4600,B,60,20,"0,0,0,0,0,0",0
5344,26250,5,40,5290,5980,A,60,24,"0,0,0,0,0,0",0
5345,15750,4,44,2990,3680,B,60,20,"0,0,0,0,0,0",1
5346,14250,3,44,2990,3220,B,60,20,"0,0,0,0,0,0",0
5347,15000,4,43,2070,3450,B,60,21,"0,0,0,0,0,0",0
5348,39000,3,43,8280,8970,B,60,21,"1,1,2,1,0,1",0
5349,6000,5,43,1150,1380,A,60,21,"2,2,1,0,0,0",0
5349,6000,5,43,1150,1380,A,60,21,"2,2,1,0,0,0",0
5350,5250,5,43,1150,1150,A,60,21,"0,0,1,0,0,0",0
5350,5250,5,43,1150,1150,A,60,21,"0,0,1,0,0,0",0
5351,9000,4,43,1380,2070,B,60,21,"0,0,0,0,0,0",1
5352,6000,4,42,1150,1380,A,60,22,"1,1,1,1,1,1",0
5353,12750,4,41,2300,2990,B,60,23,"0,1,0,0,0,0",1
5354,9000,2,41,1840,2070,B,60,23,"0,0,0,0,0,0",0
5355,15750,4,41,2990,3680,B,60,23,"0,0,0,0,0,0",0
5356,68250,5,41,13570,15640,B,60,23,"0,0,0,0,0,0",0
5357,9750,3,41,1840,2300,B,60,23,"0,0,0,0,0,0",0
5358,29250,3,40,6210,6670,B,60,24,"1,1,0,0,0,0",0
5359,30000,5,39,6210,6900,B,60,25,"0,0,0,0,0,0",1
5360,15000,5,39,2760,3450,B,60,25,"0,0,0,0,0,0",0
5361,3750,5,39,690,920,A,60,25,"1,1,1,0,0,0",0
5362,6000,5,39,690,1380,B,60,26,"0,0,1,0,0,0",0
5363,20250,4,39,3680,4600,B,60,25,"0,0,0,0,0,0",0
5364,57000,3,38,12880,13110,B,60,26,"1,0,1,0,0,1",1
5365,23250,3,37,4830,5290,B,60,27,"0,1,0,0,0,0",0
5366,9000,2,37,1840,2070,B,60,27,"0,0,0,0,0,0",0
5367,20250,3,37,3680,4600,B,60,27,"0,0,0,0,0,0",0
5368,18000,5,37,3680,4140,B,60,27,"2,2,1,1,0,0",1
5369,27750,2,36,5750,6440,B,60,28,"0,0,0,0,0,0",0
5370,15000,3,34,3220,3450,A,60,30,"0,0,0,0,0,0",0
5371,39750,5,35,8280,9200,A,60,29,"1,1,1,1,1,1",1
5372,,5,,,,B,60,29,,0
5373,9750,3,34,1380,2300,A,60,31,"0,0,0,0,0,0",0
5374,51000,7,31,10810,11730,A,60,33,"0,0,0,0,1,0",0
5375,8250,3,34,1610,1840,A,60,30,"0,0,0,0,0,0",1
5376,3750,4,34,690,920,A,60,30,"0,0,0,0,0,0",0
5377,9000,2,33,1840,2070,A,60,31,"0,0,0,0,0,0",0
5378,68250,4,33,15180,15640,B,60,31,"1,1,1,1,1,0",0
5379,9750,1,32,690,2300,A,60,32,"0,0,0,0,0,0",0
5379,9750,1,32,690,2300,A,60,32,"0,0,0,0,0,0",0
5380,12000,3,33,2300,2760,B,60,31,"0,1,0,0,0,0",0
5381,3750,2,27,460,920,A,36,14,"0,0,0,0,1,0",0
5381,3750,2,27,460,920,A,36,14,"0,0,0,0,1,0",0
5382,15000,2,31,3220,3450,A,60,33,"1,1,1,0,0,0",0
5383,5250,5,31,920,1150,A,60,33,"0,0,0,0,1,0",0
5384,2250,5,30,460,460,A,60,35,"0,0,0,0,0,0",0
5385,9750,3,30,2300,2300,A,60,34,"0,0,0,0,0,0",0
5386,6000,2,24,1380,1380,A,60,40,"0,0,0,0,0,0",0
5387,,4,,,,A,60,35,,0
5388,15000,3,29,3220,3450,A,60,35,"0,0,0,0,0,0",1
5389,6750,1,29,1380,1610,A,60,35,"0,0,0,0,0,0",0
5390,5250,3,29,1150,1150,A,60,35,"0,0,1,0,0,0",0
5390,5250,3,29,1150,1150,A,60,35,"0,0,1,0,0,0",0
5391,24750,4,28,5290,5750,B,60,36,"0,0,0,0,0,0",0
5392,14250,5,28,2760,3220,B,60,36,"0,1,0,0,0,0",0
5393,8250,4,28,1610,1840,A,60,36,"0,0,0,0,0,0",1
5394,6750,4,24,1380,1610,A,60,40,"0,0,1,1,2,2",0
5395,2250,6,26,230,460,A,60,39,"0,0,0,0,0,0",0
5396,,5,,,,B,60,38,,0
5397,8250,4,25,920,1840,B,36,18,"0,1,0,0,0,0",0
5397,8250,4,25,920,1840,B,36,18,"0,1,0,0,0,0",0
5398,39750,4,25,8970,9200,B,60,39,"0,0,0,0,0,0",0
5398,39750,4,25,8970,9200,B,60,39,"0,0,0,0,0,0",0
5399,8250,7,25,1840,1840,A,60,39,"0,0,0,0,0,0",1
5400,60000,5,25,13340,13800,B,60,40,"1,0,0,0,0,0",0
5401,,4,,,,B,60,40,,0
5402,90750,6,24,20240,20930,B,60,40,"0,0,0,0,0,0",0
5402,90750,6,24,20240,20930,B,60,40,"0,0,0,0,0,0",0
5403,8250,3,24,1610,1840,B,60,40,"1,0,0,0,0,0",0
5404,99750,3,23,22540,23000,B,60,41,"1,1,0,0,0,0",0
5405,54000,3,23,12420,12420,B,60,41,"0,0,0,0,0,0",0
5406,6750,2,24,1610,1610,A,60,40,"1,0,0,0,0,0",0
5407,63000,4,24,14030,14490,B,60,40,"0,0,0,0,0,0",0
5408,17250,5,23,3680,3910,A,60,41,"0,0,0,0,0,0",0
5408,17250,5,23,3680,3910,A,60,41,"0,0,0,0,0,0",0
5409,21750,5,23,5060,5060,B,60,41,"0,0,0,0,0,0",0
5410,14250,3,23,2990,3220,B,60,41,"0,0,0,0,0,0",0
5411,18000,4,22,3220,4140,B,60,43,"0,0,0,0,0,0",1
5412,9750,2,23,2070,2300,A,60,41,"0,0,0,0,0,0",0
5413,29250,5,23,6670,6670,B,60,41,"0,0,0,0,0,0",0
5414,20250,2,23,4600,4600,B,60,41,"0,0,0,0,0,0",0
5415,8250,4,23,1380,1840,B,48,30,"0,0,0,1,0,0",1
5415,8250,4,23,1380,1840,B,48,30,"0,0,0,1,0,0",1
5416,6000,1,20,1150,1380,A,60,45,"0,0,0,0,0,0",1
5417,20250,2,22,4600,4600,B,60,42,"0,0,0,0,0,0",0
5418,,3,,,,B,60,42,,0
5419,14250,5,22,2990,3220,B,60,42,"0,0,0,0,0,0",0
5420,24750,3,22,5750,5750,B,60,42,"0,0,0,0,0,0",1
5420,24750,3,22,5750,5750,B,60,42,"0,0,0,0,0,0",1
5421,9750,3,22,2300,2300,A,60,42,"0,0,0,0,0,0",0
5422,,3,,,,B,60,43,,0
5423,9750,4,21,2070,2300,B,60,43,"1,0,0,0,0,0",0
5424,11250,5,21,1610,2530,A,60,43,"0,1,0,1,0,0",0
5425,6750,5,21,230,1610,B,60,5,"0,0,0,0,0,0",0
5426,6750,4,19,1610,1610,A,60,45,"0,0,0,0,0,0",1
5427,9750,2,21,2300,2300,A,60,43,"0,0,0,0,0,0",0
5427,9750,2,21,2300,2300,A,60,43,"0,0,0,0,0,0",0
5428,36750,3,19,8510,8510,A,60,45,"0,0,0,0,0,0",0
5429,57000,6,20,12650,13110,B,60,44,"0,0,0,0,0,0",0
5430,15000,2,20,3450,3450,A,60,44,"0,0,0,0,0,0",0
5431,15000,4,20,3220,3450,A,60,44,"0,0,0,0,0,0",0
5432,14250,3,20,3220,3220,A,60,44,"0,0,0,0,0,0",1
5432,14250,3,20,3220,3220,A,60,44,"0,0,0,0,0,0",1
5433,12000,2,19,2530,2760,A,60,45,"0,0,0,0,0,0",0
5434,,3,,,,A,60,46,,1
5435,9750,1,19,1150,2300,A,24,10,"0,1,1,0,0,0",0
5436,6750,4,18,1610,1610,A,60,46,"0,0,0,0,0,0",1
5436,6750,4,18,1610,1610,A,60,46,"0,0,0,0,0,0",1
5437,11250,3,18,2070,2530,B,60,47,"0,0,0,0,0,0",0
5438,12750,4,16,2530,2990,B,60,48,"0,0,1,0,0,0",1
5439,14250,7,16,2990,3220,A,60,49,"0,0,0,0,0,0",0
5440,99000,5,14,22310,22770,B,60,50,"1,1,0,0,0,0",0
5441,21750,4,14,5060,5060,A,60,50,"0,0,0,0,0,0",0
5442,3750,5,15,920,920,A,60,49,"0,0,0,0,0,0",1
5443,6750,2,15,1610,1610,A,60,49,"1,1,1,0,0,0",0
5444,11250,3,15,2530,2530,A,60,49,"0,0,0,0,0,0",0
5445,24750,2,15,5290,5750,B,60,49,"0,0,0,0,0,0",0
5446,41250,2,14,9430,9430,B,60,50,"0,0,0,0,0,0",0
5447,8250,8,13,1840,1840,A,36,27,"0,0,0,0,0,0",1
5448,24000,4,13,5520,5520,B,60,51,"0,0,0,0,0,0",0
5449,8250,4,13,1610,1840,B,60,51,"0,0,0,0,0,0",0
5450,17250,3,10,3910,3910,A,60,54,"0,0,0,0,0,0",0
5450,17250,3,10,3910,3910,A,60,54,"0,0,0,0,0,0",0
5451,24000,3,13,5520,5520,B,60,51,"0,0,0,0,0,0",0
5452,15000,3,8,3450,3450,A,60,56,"0,0,0,0,0,0",0
5453,5250,5,12,1150,1150,A,60,52,"0,0,0,0,0,0",0
5453,5250,5,12,1150,1150,A,60,52,"0,0,0,0,0,0",0
5454,11250,5,12,2530,2530,A,60,52,"0,0,0,0,0,0",0
5455,9750,2,12,2070,2300,B,60,49,"0,0,0,0,0,0",0
5455,9750,2,12,2070,2300,B,60,49,"0,0,0,0,0,0",0
5456,59250,4,12,13570,13570,B,60,52,"0,0,0,0,0,0",0
5457,9000,3,11,1840,2070,B,60,53,"0,0,0,0,0,0",1
5457,9000,3,11,1840,2070,B,60,53,"0,0,0,0,0,0",1
5458,23250,5,9,5060,5290,A,60,55,"0,0,0,0,0,0",0
5459,15000,4,12,3450,3450,A,60,52,"0,0,0,0,0,0",0
5460,9000,5,11,1840,2070,A,60,53,"0,0,0,0,0,0",0
5461,12000,4,10,2760,2760,A,60,54,"0,0,0,0,0,0",0
5462,9750,5,11,2300,2300,B,60,53,"0,1,1,0,0,0",0
5462,9750,5,11,2300,2300,B,60,53,"0,1,1,0,0,0",0
5463,26250,5,9,5980,5980,B,60,55,"0,0,1,0,0,0",0
5464,9000,3,7,2070,2070,A,60,57,"0,0,0,0,0,0",1
5465,3750,5,8,920,920,A,60,56,"0,0,0,0,0,0",0
5466,3750,5,7,690,920,A,12,10,"1,0,0,0,0,0",0
5467,3750,4,8,920,920,A,60,56,"0,0,0,0,0,0",0
5468,9750,4,6,2300,2300,A,36,34,"0,0,0,0,0,0",0
5469,15000,5,77,1840,3450,B,60,47,"1,0,3,3,2,1",0
5470,30000,4,74,5750,6900,B,60,50,"0,0,0,0,0,0",1
5470,30000,4,74,5750,6900,B,60,50,"0,0,0,0,0,0",1
5471,6000,3,69,460,1380,B,23,18,"0,3,0,0,1,0",1
5472,15750,3,66,2300,3680,B,59,57,"0,0,0,0,0,0",0
5473,48000,3,65,4140,11040,B,24,23,"0,0,0,0,0,0",1
5474,9000,3,55,1840,2070,A,60,9,"1,1,1,1,1,1",0
5475,38250,5,51,7360,8740,B,60,13,"0,3,2,3,3,4",1
5476,9000,5,46,1610,2070,A,60,18,"0,0,0,0,0,0",0
5476,9000,5,46,1610,2070,A,60,18,"0,0,0,0,0,0",0
5477,12750,2,30,2760,2990,A,60,34,"1,3,2,2,2,2",0
5478,6750,2,27,1380,1610,A,60,37,"0,2,1,0,0,0",0
5479,21750,2,13,4370,5060,B,48,40,"0,0,0,0,0,0",0
5479,21750,2,13,4370,5060,B,48,40,"0,0,0,0,0,0",0
5480,15000,4,10,3220,3450,A,60,54,"1,1,1,1,0,0",0
5481,39750,5,9,8280,9200,B,60,55,"0,1,0,0,0,0",0
5482,6750,4,9,1610,1610,A,60,56,"0,0,0,0,0,0",0
5483,8250,6,7,1840,1840,A,60,57,"0,0,0,0,0,0",1
5484,20250,4,60,2990,4600,B,60,4,"0,0,0,0,0,0",0
5485,5250,3,60,230,1150,C,60,5,"0,0,0,0,0,1",1
5486,14250,3,60,1380,3220,B,60,4,"0,0,0,0,0,0",0
5487,24750,4,60,4600,5750,B,60,4,"0,0,0,0,0,0",1
5488,9750,3,59,230,2300,B,60,5,"0,0,0,0,0,0",0
5489,27000,5,59,5060,6210,B,60,5,"1,1,0,1,1,1",0
5490,8250,4,59,690,1840,B,60,5,"0,0,0,0,0,0",1
5491,21000,5,54,4140,4830,A,60,10,"1,0,0,0,0,0",0
5492,8250,3,55,920,1840,A,60,9,"0,0,0,0,0,0",0
5493,9000,6,55,1610,2070,A,60,9,"0,0,0,0,0,0",0
5494,,4,,,,A,126,72,,1
5495,5250,3,54,460,1150,A,60,10,"0,0,0,0,0,1",0
5496,8250,5,53,1150,1840,A,120,67,"0,1,1,0,1,0",0
5497,8250,7,49,1380,1840,A,120,72,"1,0,0,0,0,0",0
5498,3750,5,47,690,920,A,123,58,"0,1,0,0,0,0",0
5499,8250,2,48,1610,1840,A,66,22,"1,0,0,0,0,0",0
5499,8250,2,48,1610,1840,A,66,22,"1,0,0,0,0,0",0
5500,24000,3,47,5060,5520,B,60,17,"0,0,0,0,0,0",0
5501,24750,4,48,920,5750,B,48,5,"0,0,0,0,0,0",0
5502,6000,4,47,690,1380,B,60,17,"0,0,0,0,0,0",0
5503,14250,5,47,2760,3220,A,60,17,"0,0,0,0,0,0",1
5504,36750,7,46,7360,8510,B,60,18,"0,0,0,0,0,0",0
5504,36750,7,46,7360,8510,B,60,18,"0,0,0,0,0,0",0
5505,9000,4,45,1610,2070,A,120,76,"1,0,0,0,0,0",0
5506,9000,3,43,1610,2070,A,123,80,"0,0,0,0,0,0",1
5507,11250,5,44,2300,2530,A,66,26,"0,2,1,0,0,0",0
5508,8250,5,43,1610,1840,A,66,27,"0,0,0,0,0,0",1
5509,8250,5,41,1380,1840,A,123,82,"0,0,0,0,0,0",1
5509,8250,5,41,1380,1840,A,123,82,"0,0,0,0,0,0",1
5510,24750,2,41,3450,5750,B,60,23,"0,0,0,0,0,0",0
5510,24750,2,41,3450,5750,B,60,23,"0,0,0,0,0,0",0
5511,8250,5,42,920,1840,C,60,28,"0,0,0,0,0,0",0
5512,5250,5,40,460,1150,A,60,25,"0,0,0,0,0,0",0
5513,24750,4,39,2990,5750,B,60,26,"0,1,1,1,1,0",0
5514,3000,8,39,460,690,A,120,81,"0,0,1,1,1,0",0
5515,,1,,,,A,60,26,,0
5516,5250,1,38,1150,1150,A,66,32,"0,1,0,0,0,0",1
5517,2250,4,38,230,460,C,39,6,"0,0,0,0,0,0",1
5518,9000,4,37,1610,2070,A,60,27,"0,0,0,0,0,0",0
5519,3750,4,36,690,920,A,120,83,"0,0,0,0,0,0",0
5520,3000,7,36,230,690,C,36,5,"0,0,0,0,0,0",0
5520,3000,7,36,230,690,C,36,5,"0,0,0,0,0,0",0
5521,3750,1,36,460,920,A,60,29,"0,0,0,0,0,0",0
5522,8250,2,32,1150,1840,A,36,8,"0,0,0,0,0,0",1
5523,9750,1,34,2070,2300,A,72,42,"0,0,0,0,0,0",1
5524,,3,,,,A,48,18,,1
5525,23250,6,29,5060,5290,A,186,139,"0,0,0,0,0,0",1
5526,3750,5,35,920,920,A,72,41,"1,0,1,1,1,1",0
5527,8250,1,34,920,1840,A,60,31,"0,0,0,0,0,0",0
5527,8250,1,34,920,1840,A,60,31,"0,0,0,0,0,0",0
5528,6000,5,32,920,1380,C,66,39,"0,0,0,0,0,0",1
5529,3750,2,34,690,920,A,60,30,"0,0,0,0,0,0",1
5530,2250,3,34,230,460,C,36,7,"0,0,0,0,0,0",0
